 wsk1 |  isk1  | dmoy1 |        mean1         |          cov1          | w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           
   11 | 160305 |     1 | 319.0000000000000000 |     1.3216676674431944 |             11 |    160305 |     2 | 394.0000000000000000 | 1.00208711398032994924
   11 | 160471 |     1 | 202.0000000000000000 |     1.0848627095860842 |             11 |    160471 |     2 | 240.5000000000000000 |     1.1684632877003659
   11 | 160651 |     1 | 348.0000000000000000 |     1.0194631234692213 |             11 |    160651 |     2 | 400.3333333333333333 | 1.00134234548853871782
   11 | 160951 |     1 | 376.0000000000000000 |     1.3129007612086516 |             11 |    160951 |     2 | 447.0000000000000000 |     1.0494228876320000
   11 | 162195 |     1 | 309.5000000000000000 |     1.1576170501171987 |             11 |    162195 |     2 | 358.2500000000000000 |     1.1828711617183503
   11 | 162339 |     1 | 324.7500000000000000 |     1.0181002738813087 |             11 |    162339 |     2 | 317.6666666666666667 |     1.3551286160347933
   11 | 162379 |     1 | 408.3333333333333333 |     1.0667838683355404 |             11 |    162379 |     2 | 219.7500000000000000 |     1.3393916007224892
   11 | 162457 |     1 | 249.7500000000000000 |     1.1470632905951912 |             11 |    162457 |     2 | 328.0000000000000000 |     1.2054255014310488
   11 | 162663 |     1 | 245.2500000000000000 |     1.1534484032613170 |             11 |    162663 |     2 | 377.0000000000000000 |     1.0746765450876074
   11 | 162825 |     1 | 278.0000000000000000 |     1.1847481490153993 |             11 |    162825 |     2 | 418.6666666666666667 |     1.0104500711172922
   11 | 163133 |     1 | 323.5000000000000000 |     1.1738615522624513 |             11 |    163133 |     2 | 285.5000000000000000 |     1.2844870632997093
   11 | 163959 |     1 | 273.5000000000000000 |     1.1883035672373199 |             11 |    163959 |     2 | 355.0000000000000000 |     1.0145043471027042
   11 | 163975 |     1 | 471.5000000000000000 |     1.0280385879139427 |             11 |    163975 |     2 | 259.0000000000000000 |     1.2528347725372124
   11 | 164867 |     1 | 263.3333333333333333 |     1.6071518376688063 |             11 |    164867 |     2 | 236.0000000000000000 |     1.0210545663496017
   11 | 165323 |     1 | 162.2500000000000000 |     1.2102886742014361 |             11 |    165323 |     2 | 258.6666666666666667 |     1.5374370238470503
   11 | 165435 |     1 | 184.0000000000000000 |     1.0615230969904674 |             11 |    165435 |     2 | 363.7500000000000000 |     1.1797036810426749
   11 | 165773 |     1 | 157.7500000000000000 |     1.0981229465507956 |             11 |    165773 |     2 | 304.0000000000000000 |     1.3304243681275066
   11 | 165855 |     1 | 255.0000000000000000 |     1.0751250564313686 |             11 |    165855 |     2 |  74.7500000000000000 |  1.3570245275717660147
   11 | 166053 |     1 | 239.6666666666666667 |     1.2270608697450459 |             11 |    166053 |     2 | 365.6666666666666667 |     1.4139837974197056
   11 | 166093 |     1 | 312.7500000000000000 |     1.3041340753203645 |             11 |    166093 |     2 | 247.0000000000000000 |     1.2817756646701417
   11 | 166161 |     1 | 380.7500000000000000 |     1.1813142791816467 |             11 |    166161 |     2 | 291.3333333333333333 |     1.3131627347731510
   11 | 166853 |     1 | 373.0000000000000000 |     1.3986623695139491 |             11 |    166853 |     2 | 383.6666666666666667 |     1.0477207773090078
   11 | 166941 |     1 | 229.3333333333333333 |     1.0335068904940858 |             11 |    166941 |     2 | 404.7500000000000000 |     1.0032229559409512
   11 | 167353 |     1 | 380.7500000000000000 |     1.0817696182592226 |             11 |    167353 |     2 | 366.2500000000000000 |     1.0497322985950444
   11 | 168011 |     1 | 276.7500000000000000 |     1.0928371970967010 |             11 |    168011 |     2 | 348.0000000000000000 |     1.2059405993308161
   11 | 168775 |     1 | 383.5000000000000000 |     1.1925816876883390 |             11 |    168775 |     2 | 375.5000000000000000 |     1.0651187229373662
   11 | 168837 |     1 | 385.0000000000000000 |     1.1071497759111481 |             11 |    168837 |     2 | 139.7500000000000000 |     1.0247538146562218
   11 | 169355 |     1 | 165.0000000000000000 |     1.0954451150103333 |             11 |    169355 |     2 | 154.7500000000000000 |     1.0221784864390501
   11 | 169475 |     1 | 360.2500000000000000 |     1.2090229388424261 |             11 |    169475 |     2 | 196.5000000000000000 |     1.6448736738388499
   11 | 169547 |     1 | 298.2500000000000000 |     1.4984347854460184 |             11 |    169547 |     2 | 413.2500000000000000 |     1.0610072105431966
   11 | 170671 |     1 | 389.7500000000000000 |     1.0782131263841899 |             11 |    170671 |     2 | 375.2500000000000000 |     1.0915848083835470
   11 | 171207 |     1 | 280.0000000000000000 |     1.1862914544773500 |             11 |    171207 |     2 | 344.2500000000000000 |     1.1100853909653072
   11 | 171411 |     1 | 367.5000000000000000 |     1.1223612966507973 |             11 |    171411 |     2 | 309.7500000000000000 |     1.2421238455506505
   11 | 172553 |     1 | 374.3333333333333333 |     1.3205723038583081 |             11 |    172553 |     2 | 297.0000000000000000 |     1.0962306639630202
   11 | 173759 |     1 | 294.5000000000000000 |     1.2855853826702411 |             11 |    173759 |     2 | 336.2500000000000000 |     1.0220951007120833
   11 | 174059 |     1 | 361.6666666666666667 |     1.3720564936810147 |             11 |    174059 |     2 | 370.5000000000000000 |     1.1169013605196734
   11 | 174089 |     1 | 403.5000000000000000 |     1.0409443152898885 |             11 |    174089 |     2 | 240.0000000000000000 |     1.1345734636613208
   11 | 174795 |     1 | 324.0000000000000000 |     1.0771383845762407 |             11 |    174795 |     2 | 401.5000000000000000 |     1.0652622127477509
   11 | 175549 |     1 | 339.5000000000000000 |     1.0800513227823888 |             11 |    175549 |     2 | 347.0000000000000000 |     1.0670376638354063
   11 | 175735 |     1 | 413.3333333333333333 |     1.1176642550859242 |             11 |    175735 |     2 | 474.2500000000000000 |     1.0611848405446073
   11 | 175965 |     1 | 146.2500000000000000 |     1.3046681229522735 |             11 |    175965 |     2 | 253.2500000000000000 |     1.0450095418534176
   11 | 176213 |     1 | 360.0000000000000000 |     1.1436856977809250 |             11 |    176213 |     2 | 326.0000000000000000 |     1.0817135743073006
   11 | 176451 |     1 | 332.5000000000000000 |     1.2408739732689714 |             11 |    176451 |     2 | 303.6666666666666667 |     1.0388694392076158
   11 | 176837 |     1 | 363.6666666666666667 |     1.1708740411801292 |             11 |    176837 |     2 | 342.5000000000000000 |     1.0241712632280380
   11 | 177387 |     1 | 344.7500000000000000 |     1.2381843347234286 |             11 |    177387 |     2 | 425.3333333333333333 |     1.1850517138045392
   11 | 177451 |     1 | 385.5000000000000000 |     1.0768823077113878 |             11 |    177451 |     2 | 357.5000000000000000 |     1.1692541905507105
   11 | 177859 |     1 | 306.7500000000000000 |     1.0531290599909568 |             11 |    177859 |     2 | 409.5000000000000000 |     1.0236127394952796
   11 | 177915 |     1 | 115.5000000000000000 |     1.0514996164116190 |             11 |    177915 |     2 | 350.2500000000000000 |     1.0094432986688651
   11 | 177969 |     1 | 221.3333333333333333 |     1.0099314945098223 |             11 |    177969 |     2 | 384.0000000000000000 |     1.0529102395321146
   11 | 178353 |     1 | 348.6666666666666667 |     1.0583381261993375 |             11 |    178353 |     2 | 331.7500000000000000 |     1.2348734805781763
   11 | 178425 |     1 | 367.0000000000000000 |     1.1260957676260518 |             11 |    178425 |     2 | 254.5000000000000000 |     1.2141676360649155
   11 | 178449 |     1 | 375.2500000000000000 |     1.1005778228016469 |             11 |    178449 |     2 | 372.0000000000000000 |     1.0179881912900027
   11 | 179197 |     1 | 309.5000000000000000 |     1.1226364860008562 |             11 |    179197 |     2 | 375.2500000000000000 |     1.0850049562267688
   11 | 180005 |     1 | 402.5000000000000000 |     1.0550253344518683 |             11 |    180005 |     2 | 249.3333333333333333 |     1.1125348437192955
   11 | 180039 |     1 | 199.2500000000000000 |     1.0047537990089636 |             11 |    180039 |     2 | 326.5000000000000000 |     1.2902091540891547
   11 | 180585 |     1 | 215.6666666666666667 |     1.0497002998257125 |             11 |    180585 |     2 | 226.5000000000000000 |     1.5650264467089978
   11 | 181303 |     1 | 322.0000000000000000 |     1.0697394192329099 |             11 |    181303 |     2 | 353.2500000000000000 |     1.2584408839849002
   11 | 181629 |     1 | 235.5000000000000000 |     1.0247572852707473 |             11 |    181629 |     2 | 389.6666666666666667 |     1.1545518144047579
   11 | 181937 |     1 | 254.0000000000000000 |     1.3436448975690039 |             11 |    181937 |     2 | 407.0000000000000000 |     1.1203428297404570
   11 | 182299 |     1 | 366.6666666666666667 |     1.0446641280793882 |             11 |    182299 |     2 | 241.2500000000000000 |     1.3533721074712912
   11 | 182391 |     1 | 293.2500000000000000 |     1.5431725753951202 |             11 |    182391 |     2 | 402.0000000000000000 |     1.1292600833874726
   11 | 183703 |     1 | 257.0000000000000000 |     1.0925794742689689 |             11 |    183703 |     2 | 219.6666666666666667 |     1.1210284386588665
   11 | 183961 |     1 | 228.2500000000000000 |     1.1777496040246002 |             11 |    183961 |     2 | 235.7500000000000000 |     1.0252212842840594
   11 | 184647 |     1 | 265.5000000000000000 |     1.0415044773560791 |             11 |    184647 |     2 | 227.2500000000000000 |     1.6179398380924576
   11 | 186159 |     1 | 308.7500000000000000 |     1.4299277242635174 |             11 |    186159 |     2 | 247.5000000000000000 |     1.0745981010598707
   11 | 186297 |     1 | 473.7500000000000000 |     1.0218878934984844 |             11 |    186297 |     2 | 361.0000000000000000 |     1.3015382184859003
   11 | 187455 |     1 | 365.5000000000000000 |     1.0084952886448974 |             11 |    187455 |     2 | 439.3333333333333333 |     1.0327352853956267
   11 | 187703 |     1 | 293.0000000000000000 |     1.2071655146958328 |             11 |    187703 |     2 | 365.5000000000000000 |     1.0047796581205280
   11 | 187797 |     1 | 442.5000000000000000 |     1.0279290080969446 |             11 |    187797 |     2 | 333.0000000000000000 |     1.1600353522003934
   11 | 187919 |     1 | 318.5000000000000000 |     1.3548902364045777 |             11 |    187919 |     2 | 378.7500000000000000 |     1.0402000840332594
   11 | 190323 |     1 | 392.6666666666666667 |     1.2797369263174890 |             11 |    190323 |     2 | 325.2500000000000000 |     1.0324821064208271
   11 | 190377 |     1 | 302.0000000000000000 |     1.0316522621846026 |             11 |    190377 |     2 | 356.5000000000000000 |     1.0271753742548583
   11 | 191179 |     1 | 297.0000000000000000 |     1.0736993108264848 |             11 |    191179 |     2 | 292.0000000000000000 |     1.0101404601818014
   11 | 191851 |     1 | 267.7500000000000000 |     1.2044624911295462 |             11 |    191851 |     2 | 392.0000000000000000 |     1.1667091209228827
   11 | 192093 |     1 | 425.5000000000000000 |     1.0362696204826157 |             11 |    192093 |     2 | 173.5000000000000000 |     1.3891765360107896
   11 | 192275 |     1 | 365.7500000000000000 |     1.0349393327998496 |             11 |    192275 |     2 | 397.2500000000000000 |     1.0200619022651177
   11 | 192707 |     1 | 299.0000000000000000 |     1.3775976163855753 |             11 |    192707 |     2 |  92.6666666666666667 |     1.3021980199824496
   11 | 193187 |     1 | 263.7500000000000000 |     1.6823741159023052 |             11 |    193187 |     2 | 328.7500000000000000 |     1.0375622594224669
   11 | 193281 |     1 | 380.7500000000000000 |     1.0784572459375785 |             11 |    193281 |     2 | 123.6666666666666667 |     1.1736586961289137
   11 | 194001 |     1 | 256.2500000000000000 |     1.0662130703206673 |             11 |    194001 |     2 | 259.0000000000000000 |     1.3987531192303436
   11 | 194397 |     1 | 327.5000000000000000 |     1.4255814606748214 |             11 |    194397 |     2 | 361.3333333333333333 |     1.2741762737833533
   11 | 194437 |     1 | 153.0000000000000000 |     1.0946492957153072 |             11 |    194437 |     2 | 397.3333333333333333 |     1.1366545693272534
   11 | 194583 |     1 | 237.7500000000000000 |     1.2962310212471924 |             11 |    194583 |     2 | 394.6666666666666667 |     1.0266244460123235
   11 | 194709 |     1 | 223.0000000000000000 |     1.2838276037590314 |             11 |    194709 |     2 | 340.7500000000000000 |     1.0558906328585591
   11 | 194743 |     1 | 252.2500000000000000 |     1.3518446396436115 |             11 |    194743 |     2 | 357.0000000000000000 |     1.2201058185179636
   11 | 195039 |     1 | 358.0000000000000000 |     1.1209159959678240 |             11 |    195039 |     2 | 355.2500000000000000 |     1.1164845203624940
   11 | 195337 |     1 | 295.5000000000000000 |     1.2133273637556176 |             11 |    195337 |     2 | 290.7500000000000000 |     1.1637324600421118
   11 | 195641 |     1 | 349.7500000000000000 |     1.2430395735406061 |             11 |    195641 |     2 | 387.0000000000000000 |     1.2063558707293101
   11 | 195959 |     1 | 301.5000000000000000 |     1.2442527206066302 |             11 |    195959 |     2 | 323.0000000000000000 |     1.0335581507416099
   11 | 196099 |     1 | 476.7500000000000000 |     1.0261935133068443 |             11 |    196099 |     2 | 382.5000000000000000 |     1.0203125881282588
   11 | 196885 |     1 | 238.0000000000000000 |     1.0246244366655168 |             11 |    196885 |     2 | 196.0000000000000000 |     1.1860352054378929
   11 | 197209 |     1 | 416.0000000000000000 |     1.0171877201324087 |             11 |    197209 |     2 | 426.2500000000000000 |     1.0268343695450018
   11 | 197311 |     1 | 385.3333333333333333 |     1.0551832054593036 |             11 |    197311 |     2 | 231.5000000000000000 |     1.1456588960553693
   11 | 197779 |     1 | 196.5000000000000000 |     1.4247697709447328 |             11 |    197779 |     2 | 379.2500000000000000 |     1.0836897958952986
   11 | 199323 |     1 | 185.0000000000000000 | 1.00141609011283783784 |             11 |    199323 |     2 | 315.3333333333333333 |     1.4878671153489514
   11 | 200319 |     1 | 240.0000000000000000 |     1.2632011254480958 |             11 |    200319 |     2 | 359.3333333333333333 |     1.2079792182707811
   11 | 200491 |     1 | 330.7500000000000000 |     1.2230553140888103 |             11 |    200491 |     2 | 360.5000000000000000 |     1.1199800614915645
   11 | 200749 |     1 | 308.3333333333333333 |     1.4797662342776011 |             11 |    200749 |     2 | 140.2500000000000000 |     1.1333740222370909
   11 | 203825 |     1 | 364.5000000000000000 |     1.0533514701560384 |             11 |    203825 |     2 | 322.7500000000000000 |     1.1725787715576328
   11 | 203905 |     1 | 358.0000000000000000 |     1.1552803828605307 |             11 |    203905 |     2 | 188.3333333333333333 |     1.1194896636665097
   12 |    145 |     1 | 370.5000000000000000 |     1.0747901315198408 |             12 |       145 |     2 | 153.5000000000000000 |     1.8363902978989577
   12 |    337 |     1 | 177.7500000000000000 |     1.0253862301712011 |             12 |       337 |     2 | 397.7500000000000000 |     1.0657360366967769
   12 |    491 |     1 | 236.5000000000000000 |     1.4975631552006216 |             12 |       491 |     2 | 398.2500000000000000 |     1.1488820005036736
   12 |   1109 |     1 | 255.2500000000000000 |     1.0263717628560509 |             12 |      1109 |     2 | 415.0000000000000000 |     1.1589459674861157
   12 |   1129 |     1 | 206.5000000000000000 |     1.2991362155742082 |             12 |      1129 |     2 | 384.5000000000000000 |     1.0148276466487698
   12 |   2159 |     1 | 382.5000000000000000 |     1.0816801925520209 |             12 |      2159 |     2 | 262.0000000000000000 |     1.0861221144061374
   12 |   2381 |     1 | 242.5000000000000000 |     1.0527370120958763 |             12 |      2381 |     2 | 292.0000000000000000 |     1.2294663638652945
   12 |   2427 |     1 | 295.0000000000000000 |     1.4726775229049322 |             12 |      2427 |     2 | 330.7500000000000000 |     1.0023374947631625
   12 |   4141 |     1 | 302.2500000000000000 |     1.0797383302562779 |             12 |      4141 |     2 | 302.2500000000000000 |     1.4884057222557519
   12 |   4201 |     1 | 299.0000000000000000 |     1.3712496940476990 |             12 |      4201 |     2 | 236.5000000000000000 |     1.3788267342824863
   12 |   4315 |     1 | 378.7500000000000000 |     1.0419521910419116 |             12 |      4315 |     2 | 381.6666666666666667 |     1.0346602920146568
   12 |   4403 |     1 | 215.5000000000000000 |     1.0926900132820557 |             12 |      4403 |     2 |  60.0000000000000000 |  1.1946640624971616767
   12 |   4463 |     1 | 256.7500000000000000 |     1.0853465598384849 |             12 |      4463 |     2 | 284.7500000000000000 |     1.4941309125766778
   12 |   4725 |     1 | 348.3333333333333333 |     1.0858254758004833 |             12 |      4725 |     2 | 333.0000000000000000 |     1.2248424297502342
   12 |   4845 |     1 | 234.0000000000000000 |     1.2376351699075513 |             12 |      4845 |     2 | 311.7500000000000000 |     1.1093548207492382
   12 |   5125 |     1 | 331.5000000000000000 |     1.0863372943028507 |             12 |      5125 |     2 | 233.0000000000000000 |     1.1807386195912876
   12 |   5139 |     1 | 314.3333333333333333 |     1.2576596163762757 |             12 |      5139 |     2 | 374.2500000000000000 |     1.1459995504281015
   12 |   5649 |     1 | 269.2500000000000000 |     1.1351680306496713 |             12 |      5649 |     2 | 306.5000000000000000 |     1.3318204645622480
   12 |   6045 |     1 | 349.3333333333333333 |     1.2268829276422300 |             12 |      6045 |     2 | 366.0000000000000000 |     1.0440424249939153
   12 |   7723 |     1 | 283.5000000000000000 |     1.5832111381395873 |             12 |      7723 |     2 | 294.0000000000000000 |     1.2171390601042993
   12 |   7997 |     1 | 413.5000000000000000 |     1.0171320861593761 |             12 |      7997 |     2 | 357.0000000000000000 |     1.2408826584806471
   12 |   8855 |     1 | 317.7500000000000000 |     1.2110280754533942 |             12 |      8855 |     2 | 294.0000000000000000 |     1.0478730145383163
   12 |   9091 |     1 | 360.5000000000000000 |     1.0495424626720638 |             12 |      9091 |     2 | 237.7500000000000000 |     1.2580214763058044
   12 |   9291 |     1 | 217.0000000000000000 |     1.0767906719981106 |             12 |      9291 |     2 | 321.5000000000000000 |     1.0498746176524386
   12 |   9381 |     1 | 353.5000000000000000 |     1.0661578750367666 |             12 |      9381 |     2 | 327.6666666666666667 |     1.0700071203379227
   12 |   9421 |     1 | 337.7500000000000000 |     1.0066744313505019 |             12 |      9421 |     2 | 345.7500000000000000 |     1.1267394623804801
   12 |   9943 |     1 | 350.6666666666666667 |     1.5386674566817842 |             12 |      9943 |     2 | 290.2500000000000000 |     1.0196955611826115
   12 |  10245 |     1 | 304.7500000000000000 |     1.3796842566381690 |             12 |     10245 |     2 | 388.0000000000000000 |     1.0910578509906701
   12 |  10265 |     1 | 257.2500000000000000 |     1.0971807255944295 |             12 |     10265 |     2 | 240.3333333333333333 |     1.2872305222276768
   12 |  10699 |     1 | 272.2500000000000000 |     1.2327136534580937 |             12 |     10699 |     2 | 361.7500000000000000 |     1.1070169383138189
   12 |  11185 |     1 | 246.2500000000000000 |     1.2156107378669117 |             12 |     11185 |     2 | 206.5000000000000000 |     1.0845331568428959
   12 |  11217 |     1 | 417.3333333333333333 |     1.1874697638154457 |             12 |     11217 |     2 | 282.2500000000000000 |     1.2629685863390469
   12 |  13655 |     1 | 284.5000000000000000 |     1.3239472032793814 |             12 |     13655 |     2 | 238.6666666666666667 |     1.5582386649554078
   12 |  14467 |     1 | 426.5000000000000000 |     1.3445805381999766 |             12 |     14467 |     2 | 270.5000000000000000 |     1.1835661742336932
   12 |  14795 |     1 | 478.0000000000000000 |     1.0088990309820879 |             12 |     14795 |     2 | 450.5000000000000000 |     1.1316847707780266
   12 |  15307 |     1 | 395.2500000000000000 |     1.0368889337897002 |             12 |     15307 |     2 | 451.6666666666666667 |     1.0272426497666989
   12 |  15809 |     1 | 305.0000000000000000 |     1.3228482297151541 |             12 |     15809 |     2 | 293.0000000000000000 |     1.2096011260404130
   12 |  15847 |     1 | 381.2500000000000000 |     1.0303387412427200 |             12 |     15847 |     2 | 409.3333333333333333 |     1.1504552140086914
   12 |  16001 |     1 | 399.6666666666666667 |     1.1804017803281960 |             12 |     16001 |     2 | 265.3333333333333333 |     1.3759137859968920
   12 |  16441 |     1 | 377.0000000000000000 |     1.0314824204263767 |             12 |     16441 |     2 | 267.7500000000000000 |     1.1446676898438245
   12 |  17635 |     1 | 342.0000000000000000 |     1.4389173797017953 |             12 |     17635 |     2 | 105.0000000000000000 |     1.4039572621533524
   12 |  17991 |     1 | 150.5000000000000000 |     1.0289460802648106 |             12 |     17991 |     2 | 375.6666666666666667 |     1.3403053072209689
   12 |  19221 |     1 | 481.5000000000000000 |     1.2702956712904756 |             12 |     19221 |     2 | 389.2500000000000000 |     1.1132652371458420
   12 |  19459 |     1 | 298.0000000000000000 |     1.4263205610161242 |             12 |     19459 |     2 | 414.5000000000000000 |     1.0979148521439710
   12 |  19651 |     1 | 199.7500000000000000 |     1.4358355597931364 |             12 |     19651 |     2 | 324.2500000000000000 |     1.0504537395073832
   12 |  19799 |     1 | 288.2500000000000000 |     1.6389034696982238 |             12 |     19799 |     2 | 305.0000000000000000 |     1.0618531091639705
   12 |  21557 |     1 | 156.2500000000000000 |     1.4210342149293952 |             12 |     21557 |     2 | 437.6666666666666667 |     1.0614503623815377
   12 |  21565 |     1 | 358.6666666666666667 |     1.3262068758899777 |             12 |     21565 |     2 | 400.3333333333333333 |     1.0615134397898218
   12 |  22029 |     1 | 316.5000000000000000 |     1.1171601970493333 |             12 |     22029 |     2 | 469.7500000000000000 |     1.0012722833616605
   12 |  23401 |     1 | 296.3333333333333333 |     1.4155393460290461 |             12 |     23401 |     2 | 369.7500000000000000 |     1.1180091993957566
   12 |  23869 |     1 | 355.0000000000000000 |     1.0282809122979521 |             12 |     23869 |     2 | 379.7500000000000000 |     1.0820856677949914
   12 |  24565 |     1 | 243.7500000000000000 |     1.4214358443986831 |             12 |     24565 |     2 | 142.5000000000000000 |     1.3645920338687789
   12 |  24999 |     1 | 297.7500000000000000 |     1.2690337536684064 |             12 |     24999 |     2 | 221.0000000000000000 |     1.0292600952362353
   12 |  25137 |     1 | 210.7500000000000000 |     1.3864774908121186 |             12 |     25137 |     2 | 431.7500000000000000 |     1.1058784025749091
   12 |  25555 |     1 | 333.5000000000000000 |     1.1520605126313373 |             12 |     25555 |     2 | 477.2500000000000000 |     1.0239928191687858
   12 |  25743 |     1 | 370.7500000000000000 |     1.0354933754415293 |             12 |     25743 |     2 | 283.2500000000000000 |     1.1768580457583266
   12 |  25993 |     1 | 168.7500000000000000 |     1.5462948325564148 |             12 |     25993 |     2 | 404.5000000000000000 |     1.1589908428348109
   12 |  26003 |     1 | 392.7500000000000000 |     1.0440957143815863 |             12 |     26003 |     2 | 354.5000000000000000 |     1.1133047275059972
   12 |  26041 |     1 | 329.0000000000000000 |     1.0453894621156839 |             12 |     26041 |     2 | 229.5000000000000000 |     1.2752401559561264
   12 |  26147 |     1 | 349.5000000000000000 |     1.0895854117500343 |             12 |     26147 |     2 | 343.2500000000000000 |     1.0359368262048594
   12 |  26581 |     1 | 240.7500000000000000 |     1.2189984519859813 |             12 |     26581 |     2 | 452.2500000000000000 |     1.0547246298194140
   12 |  27003 |     1 | 255.2500000000000000 |     1.0934479126683957 |             12 |     27003 |     2 | 260.6666666666666667 |     1.0401750221163606
   12 |  27581 |     1 | 300.0000000000000000 |     1.0049359662666567 |             12 |     27581 |     2 | 309.6666666666666667 |     1.4420613138623509
   12 |  27609 |     1 | 324.0000000000000000 |     1.0591442616982593 |             12 |     27609 |     2 | 323.5000000000000000 |     1.1407524641544513
   12 |  28027 |     1 | 384.5000000000000000 |     1.1179937179967490 |             12 |     28027 |     2 | 200.0000000000000000 |     1.2586500705120550
   12 |  28815 |     1 | 362.3333333333333333 |     1.1575963166481527 |             12 |     28815 |     2 | 379.3333333333333333 |     1.1638364867186547
   12 |  28895 |     1 | 218.5000000000000000 |     1.0236483452499039 |             12 |     28895 |     2 | 262.5000000000000000 |     1.1036600964362210
   12 |  29015 |     1 | 441.7500000000000000 |     1.0125509137786146 |             12 |     29015 |     2 | 358.2500000000000000 |     1.0087887132910007
   12 |  29191 |     1 | 309.3333333333333333 |     1.3179601793149170 |             12 |     29191 |     2 | 242.0000000000000000 |     1.2403808794067107
   12 |  29739 |     1 | 448.7500000000000000 |     1.0746360706475075 |             12 |     29739 |     2 | 340.6666666666666667 |     1.4553570143702906
   12 |  29781 |     1 | 369.7500000000000000 |     1.1288972838107586 |             12 |     29781 |     2 | 312.7500000000000000 |     1.3041680456344237
   12 |  30109 |     1 | 342.0000000000000000 |     1.1555418431682398 |             12 |     30109 |     2 | 471.5000000000000000 |     1.0680722551279597
   12 |  30711 |     1 | 285.7500000000000000 |     1.4178725050151601 |             12 |     30711 |     2 | 418.5000000000000000 |     1.1465326787085830
   12 |  30799 |     1 | 308.7500000000000000 |     1.3534725607904842 |             12 |     30799 |     2 | 351.5000000000000000 |     1.2662265853085661
   12 |  31901 |     1 | 282.2500000000000000 |     1.0876877388057715 |             12 |     31901 |     2 | 249.3333333333333333 |     1.0253923543682807
   12 |  33155 |     1 | 284.0000000000000000 |     1.3051780405939331 |             12 |     33155 |     2 | 191.0000000000000000 |     1.0113614973147749
   12 |  33673 |     1 | 336.2500000000000000 |     1.0783868260116074 |             12 |     33673 |     2 | 340.7500000000000000 |     1.1841792723455495
   12 |  34309 |     1 | 239.7500000000000000 |     1.4891051301231116 |             12 |     34309 |     2 | 368.5000000000000000 |     1.1538286071126350
   12 |  34631 |     1 | 362.7500000000000000 |     1.0628464627203749 |             12 |     34631 |     2 | 425.7500000000000000 |     1.0536934416881245
   12 |  34805 |     1 | 303.5000000000000000 |     1.3355240577633311 |             12 |     34805 |     2 | 423.0000000000000000 |     1.0544927791433262
   12 |  34853 |     1 | 364.7500000000000000 |     1.0354346647556600 |             12 |     34853 |     2 | 182.5000000000000000 |     1.4754995401051288
   12 |  35015 |     1 | 400.6666666666666667 |     1.1425724852610549 |             12 |     35015 |     2 | 373.5000000000000000 |     1.0329086865032048
   12 |  35093 |     1 | 387.2500000000000000 |     1.1059135119965268 |             12 |     35093 |     2 | 284.7500000000000000 |     1.0070197502077717
   12 |  35513 |     1 | 279.7500000000000000 |     1.2289499700388025 |             12 |     35513 |     2 | 407.5000000000000000 |     1.0059005163515018
   12 |  35693 |     1 | 427.0000000000000000 |     1.0108219571494941 |             12 |     35693 |     2 | 562.0000000000000000 |     1.0443036092256833
   12 |  36219 |     1 | 476.5000000000000000 |     1.3756306110386779 |             12 |     36219 |     2 | 195.6666666666666667 |     1.0392562880342862
   12 |  37859 |     1 | 394.5000000000000000 |     1.0204533198827098 |             12 |     37859 |     2 | 376.0000000000000000 | 1.00238558440148404255
   12 |  38839 |     1 | 467.7500000000000000 |     1.0267849316019327 |             12 |     38839 |     2 | 363.5000000000000000 |     1.1306650780389656
   12 |  39011 |     1 | 337.2500000000000000 |     1.2060859425189652 |             12 |     39011 |     2 | 368.0000000000000000 |     1.3249839496834348
   12 |  39069 |     1 | 305.6666666666666667 |     1.2055353496323010 |             12 |     39069 |     2 | 300.2500000000000000 |     1.0370624004475604
   12 |  39355 |     1 | 325.2500000000000000 |     1.0123170053573651 |             12 |     39355 |     2 | 329.0000000000000000 |     1.2766608754553465
   12 |  39979 |     1 | 309.7500000000000000 |     1.2012039048322066 |             12 |     39979 |     2 | 473.5000000000000000 |     1.0596900197954446
   12 |  40413 |     1 | 269.3333333333333333 |     1.2035221353760656 |             12 |     40413 |     2 | 333.5000000000000000 |     1.1418410017058441
   12 |  42033 |     1 | 246.0000000000000000 |     1.2761681343730854 |             12 |     42033 |     2 | 275.7500000000000000 |     1.1232250854319891
   12 |  42051 |     1 | 309.2500000000000000 |     1.0242404191553630 |             12 |     42051 |     2 | 465.0000000000000000 |     1.0141033458295376
   12 |  42377 |     1 | 195.5000000000000000 |     1.4753612449452839 |             12 |     42377 |     2 | 290.3333333333333333 |     1.4703495197428829
   12 |  42801 |     1 | 367.7500000000000000 |     1.0322519532401768 |             12 |     42801 |     2 | 289.2500000000000000 |     1.2917425107492031
   12 |  42935 |     1 | 179.5000000000000000 |     1.1624869104502228 |             12 |     42935 |     2 | 301.3333333333333333 |     1.3591833560674447
   12 |  42955 |     1 | 374.2500000000000000 |     1.0966499043661082 |             12 |     42955 |     2 | 198.0000000000000000 |     1.5601074683249192
   12 |  43709 |     1 | 400.0000000000000000 |     1.0541129762348375 |             12 |     43709 |     2 | 308.5000000000000000 |     1.2389494572790178
   12 |  43739 |     1 | 206.6666666666666667 | 1.00052925640584677403 |             12 |     43739 |     2 | 429.6666666666666667 |     1.0124323406604554
